state,district,category,feature,value
Maharashtra,OSMANABAD,infrastructure,toilets,36.86
Maharashtra,PALGHAR,infrastructure,toilets,68.96
Maharashtra,PARBHANI,infrastructure,toilets,42.14
Maharashtra,PUNE,infrastructure,toilets,149.1
Maharashtra,RAIGARH (MAHARASHTRA),infrastructure,toilets,74.22
Maharashtra,RATNAGIRI,infrastructure,toilets,64.04
Maharashtra,SANGLI,infrastructure,toilets,59.54
Maharashtra,SATARA,infrastructure,toilets,77.58
Maharashtra,SINDHUDURG,infrastructure,toilets,34.22
Maharashtra,SOLAPUR,infrastructure,toilets,95.76
Maharashtra,THANE,infrastructure,toilets,99.16
Maharashtra,WARDHA,infrastructure,toilets,30.18
Maharashtra,WASHIM,infrastructure,toilets,27.58
Maharashtra,YAVATMAL,infrastructure,toilets,67.06
Manipur,BISHNUPUR,infrastructure,toilets,6.22
Manipur,CHANDEL,infrastructure,toilets,4.62
Manipur,CHURACHANDPUR,infrastructure,toilets,9.3
Manipur,IMPHAL EAST,infrastructure,toilets,10.3
Manipur,IMPHAL WEST,infrastructure,toilets,10.98
Manipur,JIRIBAM,infrastructure,toilets,2.18
Manipur,KAKCHING,infrastructure,toilets,3.42
Manipur,KAMJONG,infrastructure,toilets,2.8
Manipur,KANGPOKPI,infrastructure,toilets,10.58
Manipur,NONEY,infrastructure,toilets,2.78
Manipur,PHERZAWL,infrastructure,toilets,2.56
Manipur,SENAPATI,infrastructure,toilets,7.1
Manipur,TAMENGLONG,infrastructure,toilets,5.46
Manipur,TENGNOUPAL,infrastructure,toilets,3.18
Manipur,THOUBAL,infrastructure,toilets,7.28
Manipur,UKHRUL,infrastructure,toilets,4.5
Meghalaya,EAST GARO HILLS,infrastructure,toilets,14.52
Meghalaya,EAST JAINTIA HILLS,infrastructure,toilets,14.06
Meghalaya,EAST KHASI HILLS,infrastructure,toilets,58.2
Meghalaya,NORTH GARO HILLS,infrastructure,toilets,17.46
Meghalaya,RI BHOI,infrastructure,toilets,25.26
Meghalaya,SOUTH GARO HILLS,infrastructure,toilets,21.34
Meghalaya,SOUTH WEST GARO HILLS,infrastructure,toilets,15.64
Meghalaya,SOUTH WEST KHASI HILLS,infrastructure,toilets,19.84
Meghalaya,WEST GARO HILLS,infrastructure,toilets,47.36
Meghalaya,WEST JAINTIA HILLS,infrastructure,toilets,24.56
Meghalaya,WEST KHASI HILLS,infrastructure,toilets,36.36
Mizoram,AIZAWL,infrastructure,toilets,20.24
Mizoram,CHAMPHAI,infrastructure,toilets,9.12
Mizoram,KOLASIB,infrastructure,toilets,5.64
Mizoram,LAWNGTLAI,infrastructure,toilets,11.26
Mizoram,LUNGLEI,infrastructure,toilets,14.8
Mizoram,MAMIT,infrastructure,toilets,7.7
Mizoram,SAIHA,infrastructure,toilets,5.18
Mizoram,SERCHHIP,infrastructure,toilets,4.54
Nagaland,DIMAPUR,infrastructure,toilets,10.34
Nagaland,KIPHIRE,infrastructure,toilets,2.72
Nagaland,KOHIMA,infrastructure,toilets,5.62
Nagaland,LONGLENG,infrastructure,toilets,2.22
Nagaland,MOKOKCHUNG,infrastructure,toilets,5.18
Nagaland,MON,infrastructure,toilets,6.16
Nagaland,PEREN,infrastructure,toilets,3.4
Nagaland,PHEK,infrastructure,toilets,4.9
Nagaland,TUENSANG,infrastructure,toilets,5.14
Nagaland,WOKHA,infrastructure,toilets,3.84
Nagaland,ZUNHEBOTO,infrastructure,toilets,5.64
Odisha,ANGUL,infrastructure,toilets,38.86
Odisha,BALASORE,infrastructure,toilets,70.16
Odisha,BARAGARH,infrastructure,toilets,41.9
Odisha,BHADRAK,infrastructure,toilets,45.24
Odisha,BOLANGIR,infrastructure,toilets,53.36
Odisha,BOUDH,infrastructure,toilets,18.26
Odisha,CUTTACK,infrastructure,toilets,61.28
Odisha,DEOGARH,infrastructure,toilets,13.44
Odisha,DHENKANAL,infrastructure,toilets,36.78
Odisha,GAJAPATI,infrastructure,toilets,25.14
Odisha,GANJAM,infrastructure,toilets,86.88
Odisha,JAGATSINGHPUR,infrastructure,toilets,35.1
Odisha,JAJPUR,infrastructure,toilets,57.98
Odisha,JHARSUGUDA,infrastructure,toilets,16.56
Odisha,KALAHANDI,infrastructure,toilets,54.84
Odisha,KANDHAMAL,infrastructure,toilets,40.26
Odisha,KENDRAPARA,infrastructure,toilets,46.82
Odisha,KEONJHAR,infrastructure,toilets,65.74
Odisha,KHURDHA,infrastructure,toilets,46.12
Odisha,KORAPUT,infrastructure,toilets,54.5
Odisha,MALKANGIRI,infrastructure,toilets,28.26
Odisha,MAYURBHANJ,infrastructure,toilets,98.74
Odisha,NABARANGPUR,infrastructure,toilets,41.64
Odisha,NAYAGARH,infrastructure,toilets,28.98
Odisha,NUAPADA,infrastructure,toilets,23.96
Odisha,PURI,infrastructure,toilets,51.14
Odisha,RAYAGADA,infrastructure,toilets,41.52
Odisha,SAMBALPUR,infrastructure,toilets,33.8
Odisha,SONEPUR,infrastructure,toilets,22.02
Odisha,SUNDERGARH,infrastructure,toilets,61.12
Puducherry,KARAIKAL,infrastructure,toilets,3.36
Puducherry,MAHE,infrastructure,toilets,0.66
Puducherry,PONDICHERRY,infrastructure,toilets,10.06
Puducherry,YANAM,infrastructure,toilets,0.74
Punjab,AMRITSAR,infrastructure,toilets,44.72
Punjab,BARNALA,infrastructure,toilets,9.38
Punjab,BATHINDA,infrastructure,toilets,21.34
Punjab,FARIDKOT,infrastructure,toilets,11.14
Punjab,FATEHGARH SAHIB,infrastructure,toilets,16.48
Punjab,FIROZPUR,infrastructure,toilets,22.0
Punjab,Fazilka,infrastructure,toilets,21.2
Punjab,GURDASPUR,infrastructure,toilets,43.08
Punjab,HOSHIARPUR,infrastructure,toilets,45.48
